event_idx,fire_time_s,fire_to_muzzle_s,fire_to_impact_s,pitch_peak_signed_deg,pitch_peak_abs_deg,pitch_peak_time_s,pitch_recovery_s,pitch_target_range_deg,pitch_target_stable,yaw_peak_signed_deg,yaw_peak_abs_deg,yaw_peak_time_s,yaw_recovery_s,yaw_target_range_deg,yaw_target_stable,disturbance_vector_abs_deg,stable_target,valid_disturbance_shot
0,446.81753728,0.04041036800003894,0.11876377600003707,3.8583243419940665,3.8583243419940665,0.47300684800001136,nan,4.187589482966398,0,6.475812092517886,6.475812092517886,0.49311641600002076,nan,8.05417528748512,0,7.538090539760373,0,0
1,456.734144,0.039897088000032,0.12806656000003613,3.379753174428087,3.379753174428087,0.4031892479999897,nan,4.298702037775879,0,-2.476629465620455,2.476629465620455,0.39337267199999815,nan,7.41591124665505,0,4.190038786220981,0,0
2,476.291719424,0.04040806400001884,0.12808704000002535,4.614975240390812,4.614975240390812,0.4847134720000099,nan,6.3475190131830495,0,-1.8873659626099695,1.8873659626099695,0.09430425600004355,nan,2.0106200759726924,0,4.985995060791667,0,0
3,494.11218380800005,0.03988223999999718,0.12462284800000134,-1.898401075901262,1.898401075901262,0.17145190399998,0.4007178239999689,3.252219023742782,0,-1.650018857182527,1.650018857182527,0.08159027199997126,0.38213273599996,5.629727487601571,0,2.5152512546544927,0,0
4,502.132067328,0.040745984000011504,0.13916595200004167,2.043042269535757,2.043042269535757,0.3924413440000194,nan,3.0249454599590777,0,2.0833119545121797,2.0833119545121797,0.3931095040000514,nan,5.941881133597356,0,2.9179119957468176,0,0
5,511.471126528,0.04045542400001523,0.1384355840000353,-1.4451100988862322,1.4451100988862322,0.1481510400000161,0.28215040000003455,5.70108039277908,0,2.442998971446638,2.442998971446638,0.42056192000001147,nan,3.3459512706531918,0,2.838412791049305,0,0
6,524.392322304,0.04021939200003999,0.13921203200004584,3.371632255854367,3.371632255854367,0.42695014399998854,nan,4.941380717325778,0,4.275368582436146,4.275368582436146,0.41953843200008123,nan,8.333584902332607,0,5.44487654445899,0,0
7,532.525433344,0.039816448000010496,0.14034969600004388,-1.918092517804352,1.918092517804352,0.193318655999974,nan,6.134351753256972,0,4.5980349277645285,4.5980349277645285,0.4350658560000511,nan,11.488760855206642,0,4.98206825563436,0,0
8,555.232485888,0.04050815999994484,0.13515545600000678,-1.2259648203311286,1.2259648203311286,0.20626227200000358,nan,3.9337355444883215,0,3.255518372439285,3.255518372439285,0.4678077439999697,nan,9.480026410328609,0,3.478705163416306,0,0
9,564.672171264,0.03944832000001952,0.12388966400010304,-1.4868662195643232,1.4868662195643232,0.1519080960000565,nan,4.539134633226016,0,-1.9685594238978048,1.9685594238978048,0.2201323520000642,0.47077094400003716,9.694568640892971,0,2.4669814268247663,0,0
10,581.50735488,0.04074880000007397,0.13253580800005693,0.3542130630153366,0.3542130630153366,0.48534809600005246,nan,4.310514356588456,0,-0.20535775970488857,0.20535775970488857,0.40903116800006956,nan,3.9547727674239503,0,0.4094370568008196,0,0
11,581.809093888,0.04008320000002641,0.12153446399997847,0.33604223835970615,0.33604223835970615,0.49377868800002034,nan,3.5786512334852993,0,-0.27813340085766924,0.27813340085766924,0.45363404800002627,nan,5.335132830524838,0,0.43621390926293774,0,0
12,582.1251673600001,0.039827199999990626,0.09940300799996749,0.47684482372190473,0.47684482372190473,0.4979199999999082,nan,1.562884297524544,0,-0.3999445055199047,0.3999445055199047,0.2687385599999743,nan,5.616186344701859,0,0.6223637147247062,0,0
13,728.04375168,0.03977343999997629,0.17215667200002827,-1.8315202298662498,1.8315202298662498,0.19298790400000598,0.2980277760000263,5.036008721964894,0,-2.811831229151368,2.811831229151368,0.10640051200005018,0.22710553600006733,1.9625189843337978,0,3.355720669787671,0,0
14,728.36716672,0.04089574400006768,0.1612577280000096,-1.7663810637579616,1.7663810637579616,0.3545282560000942,nan,7.523477532020401,0,-3.0521332070733465,3.0521332070733465,0.45468646400001944,nan,10.739951371391466,0,3.5264173286953064,0,0
15,736.2592015360001,0.037634559999901285,0.16692172799992022,-1.5502698858374622,1.5502698858374622,0.15386905599996226,0.2865026559999251,5.986858118528193,0,-2.284350669821645,2.284350669821645,0.40475443200000427,nan,2.013057136547669,0,2.7607235829849204,0,0
16,736.5700180480001,0.03980620799995904,0.1434431999999788,-1.9015893961864094,1.9015893961864094,0.4543802879999248,nan,5.757574731508903,0,-1.9768806815876694,1.9768806815876694,0.09393792000003032,0.20368742400000883,2.3234094229585587,0,2.7430091981112863,0,0
17,736.8829649920001,0.04223334399989653,0.12890495999999985,-1.937982426035946,1.937982426035946,0.1414333439998927,0.2441838080000025,4.677156827138823,0,-1.6781053542144804,1.6781053542144804,0.07091071999991527,0.19297612799994113,4.529082756131295,0,2.5635548489290176,0,0
18,753.5091791360001,0.04123263999997562,0.1666659840000193,-1.568632868063223,1.568632868063223,0.15801139199993486,0.25829964799993377,5.755899377830298,0,-1.8168642918341007,1.8168642918341007,0.06759577599996192,0.19825151999998525,3.6070282504874775,0,2.400334337068501,0,0
19,761.87827584,0.04013849600005415,0.16738969599998654,2.006093414984,2.006093414984,0.35356774400008817,nan,5.252989750694487,0,-1.7436474294827065,1.7436474294827065,0.08139827200000127,0.17350758400004906,2.850392500048116,0,2.6579535639254153,0,0
20,770.727081728,0.040393728000026385,0.1704742399999759,-1.9223249837956669,1.9223249837956669,0.15318937600000027,nan,2.6026797805659747,0,-1.7011584728718496,1.7011584728718496,0.0735943680000446,0.18306329600000026,3.2499323428846374,0,2.566958023254119,0,0
21,771.02797952,0.040783104000070125,0.16129203200000575,1.001420012462141,1.001420012462141,0.3730063360000031,nan,1.3221062102232057,0,1.3823729350184664,1.3823729350184664,0.15191347200004657,nan,4.818669534881469,0,1.7069847605738147,0,0
22,778.632663296,0.04008192000003419,0.17354137600000286,-3.76918028528711,3.76918028528711,0.47251558400000704,nan,8.4759825249625,0,3.3000602353708466,3.3000602353708466,0.4720432640000354,nan,4.357374716354585,0,5.009702344458492,0,0
23,788.170157568,0.04054143999996995,0.19094886400000632,0.16991967033440503,0.16991967033440503,0.479473664000011,nan,4.655696592213779,0,-0.22149149795323098,0.22149149795323098,0.016741632000048412,nan,1.3794274756812257,0,0.27916156259793184,0,0
24,788.474351104,0.04456652800001848,0.16169011200008754,0.1667686453376387,0.1667686453376387,0.3560153600000149,nan,5.1672030676241025,0,0.06758753746977675,0.06758753746977675,0.024171008000053007,0.12430387200004134,1.6977437221451446,0,0.17994403654742103,0,0
25,788.784032256,0.040814080000018294,0.1401318399999809,-0.16707871872356606,0.16707871872356606,0.3853660160000345,nan,5.361505685304039,0,-0.08451138621900611,0.08451138621900611,0.3848913919999859,nan,1.9490729813345276,0,0.18723640845456985,0,0
26,893.24905088,0.04156671999999162,0.16538931200000206,-2.57868883944297,2.57868883944297,0.40397312000004604,nan,9.83431304134985,0,-2.616521715900877,2.616521715900877,0.0861475840000594,0.22474547199999506,0.8479214536101836,0,3.673666019176022,0,0
27,908.5541562880001,0.04028492800000549,0.15951923199997964,3.2256163824148247,3.2256163824148247,0.42511104000004707,nan,4.306198760884831,0,1.9981049021830994,1.9981049021830994,0.41553177599996616,nan,2.681075129468937,0,3.794341082010292,0,0
28,916.937813504,0.04370406400005322,0.1533102079999935,-2.1134759292448244,2.1134759292448244,0.17296896000004836,nan,2.802475386129892,0,-1.865271070561466,1.865271070561466,0.08243609600003765,0.21201484800008075,2.6598354161626467,0,2.818867976718809,0,0
29,927.724704768,0.039841792000061105,0.16387609599996722,-2.298938074744621,2.298938074744621,0.4753986560000385,nan,5.1395721565818295,0,-1.8706356709481256,1.8706356709481256,0.0744256000000405,0.22584601599999132,1.4373318829496036,0,2.96384785117827,0,0
30,928.028462848,0.04157465600007981,0.13592627200000607,2.4418275650689285,2.4418275650689285,0.4930071040000712,nan,3.5252343380773716,0,-5.231203408137798,5.231203408137798,0.48243353600003047,nan,10.98076377788857,0,5.773041741997278,0,0
31,934.8936448000001,0.039376127999958044,0.15834188799999538,-2.5162237899602884,2.5162237899602884,0.16798080000000937,0.2878996480000069,6.278830877374382,0,-1.8816303740586307,1.8816303740586307,0.06779647999996996,0.1778237439999657,2.3457205623159894,0,3.14196037940362,0,0
32,935.210029056,0.03992678400004479,0.13507225600005768,-1.8347044046196075,1.8347044046196075,0.17217484800005423,0.29274419199998647,7.674918084446041,0,-1.8524225846617757,1.8524225846617757,0.10265036800001326,0.21744563200002176,4.500360966831899,0,2.607222599720937,0,0
33,942.5778764800001,0.039926783999931104,0.1558364159999428,-2.388445672060344,2.388445672060344,0.17858099199997923,0.2682636799999045,4.827532144176448,0,-1.80527751547457,1.80527751547457,0.06837120000000141,0.18900915199992596,1.413307458453918,0,2.993943826504069,0,0
34,942.8809986560001,0.04096076799999082,0.1361351680000098,0.33306217195626964,0.33306217195626964,0.2545999359999769,nan,4.343371341506767,0,-0.1283050953532019,0.1283050953532019,0.4946142719999216,nan,1.787891099225508,0,0.3569210107037998,0,0
35,943.1924321280001,0.043977727999958915,0.1207201280000163,-0.22098016840307366,0.22098016840307366,0.42331007999996473,nan,5.09026110515892,0,-0.15626051741932656,0.15626051741932656,0.4736148480000111,nan,2.479666890326982,0,0.2706466037688381,0,0
36,943.495804416,0.040334592000021985,0.1090398720000394,0.5850417830747219,0.5850417830747219,0.49179007999998703,nan,3.57633723822331,0,-0.22463753548893983,0.22463753548893983,0.4719103999999561,nan,3.5191711547665747,0,0.6266864529362308,0,0
37,943.814451712,0.0397652479999806,0.10497280000004139,0.646868738306063,0.646868738306063,0.39284224000004997,nan,0.8437043846165189,0,-0.4111019437096317,0.4111019437096317,0.46457292800005234,nan,5.553796879846775,0,0.7664489367984765,0,0
38,963.22505216,nan,nan,-0.001800000000001134,0.001800000000001134,0.023530496000034873,0.08300108800006001,0.0,1,-0.0008999999999996788,0.0008999999999996788,0.0032419840000557087,0.05416729600005965,0.0,1,0.0020124611797506815,1,0
39,1085.6419351040001,0.040041471999984424,0.17305369599989717,-2.1294118404676636,2.1294118404676636,0.49079859199991915,nan,6.399827749054927,0,-1.7326771399407832,1.7326771399407832,0.06905881599982422,0.17537663999996767,1.8386449865175507,0,2.745280469751179,0,0
40,1085.942830336,0.040378368000119735,0.15317171200013036,-1.7223015510735564,1.7223015510735564,0.18990336000001662,nan,3.328169465528898,0,2.889422440769078,2.889422440769078,0.44250905600006263,nan,8.562019851942448,0,3.3637902244418147,0,0
41,1097.702058496,0.04899455999998281,0.16703129600000466,-2.4988862610167626,2.4988862610167626,0.43400064000002203,nan,8.946357054817337,0,-1.6302451368368622,1.6302451368368622,0.06479231999992408,0.20530201599990505,2.3234940718892467,0,2.98364403903659,0,0
42,1098.0460339200001,0.039884799999981624,0.15896857600000658,-2.552045332625841,2.552045332625841,0.09002521599995816,0.4010132480000266,8.710027566860763,0,-0.3725312768933797,0.3725312768933797,0.08084838399986438,nan,4.261468984752131,0,2.579091881271614,0,0
43,1143.16611968,0.045951232000106756,0.16748313600010079,-3.0109458229202346,3.0109458229202346,0.181248000000096,0.30021990399995957,6.427481021375094,0,-1.8348771020875532,1.8348771020875532,0.4000808959999631,nan,1.6914876389451656,0,3.525984788442234,0,0
44,1143.494822656,0.040719616000160386,0.15219328000011956,-2.7771523819654202,2.7771523819654202,0.1709409280001637,0.3129848319999837,5.43437347377127,0,-2.0787300347964575,2.0787300347964575,0.4421544960000574,nan,2.1826463889223717,0,3.468961503133335,0,0
45,1143.8443312640002,0.04101683199996842,0.14176307200000338,-2.3053006039337784,2.3053006039337784,0.17303935999984787,nan,4.11498593789694,0,2.908640922084949,2.908640922084949,0.3042851839998093,nan,9.095220082117073,0,3.71141521365161,0,0
46,1153.7298337280001,0.04082636799989814,0.17095526399998562,-2.3186861483520076,2.3186861483520076,0.48439244799988046,nan,6.36695471653211,0,-1.8840069102859651,1.8840069102859651,0.385169919999953,nan,1.0401711750935476,0,2.987605645423227,0,0
47,1154.047230976,0.04057497600001625,0.1489538559999346,-2.118477724097332,2.118477724097332,0.16699519999997392,0.3480069120000735,6.0481283602450056,0,-1.7305425380287645,1.7305425380287645,0.06777267200004644,0.18810803199994552,1.6029020558443747,0,2.7354570629830124,0,0
48,1154.3613739520001,0.04109286399989287,0.13615180800002236,-2.202691449436321,2.202691449436321,0.1835486719999153,0.4463226880000093,5.347600342006366,0,-1.6053062111070595,1.6053062111070595,0.08295577600006254,0.18440038399990044,5.241142607853803,0,2.725593082769103,0,0
49,1166.049902848,0.040009983999880205,0.17006387199990058,-2.2798491343191936,2.2798491343191936,0.17158476800000244,0.2829414400000587,6.7825633865119315,0,1.772647133240918,1.772647133240918,0.44287334399996325,nan,5.144694101134245,0,2.8879040728949463,0,0
50,1175.5196065280002,0.04050969599984455,0.17676031999985753,0.5002605876664221,0.5002605876664221,0.3246143999999731,nan,5.115795666507982,0,-0.24022513102520904,0.24022513102520904,0.02360831999999391,nan,1.7206557172112156,0,0.5549493392629933,0,0
51,1175.8201233920001,0.04208460799986824,0.15725465599985,0.1383416824840502,0.1383416824840502,0.48488499199993385,nan,4.833044630266997,0,0.07782267952727828,0.07782267952727828,0.10359014400000888,0.25721088000000236,2.2024477968436607,0,0.15872866962626261,0,0
52,1176.141098752,0.04228275200011922,0.13919411200004106,0.5974062379193938,0.5974062379193938,0.4928035840000575,nan,2.7650261566442964,0,0.1759281157182606,0.1759281157182606,0.46353664000002937,nan,1.4825202211999127,0,0.6227719606767642,0,0
53,1605.3277166080002,nan,nan,-2.1113999999999997,2.1113999999999997,0.13857715199992526,0.25933311999983744,0.0,1,-1.693800000000003,1.693800000000003,0.06949119999990216,0.18034406399988256,0.0,1,2.7068373427304437,1,1
54,1626.020924416,nan,nan,-1.7568000000000001,1.7568000000000001,0.143371008000031,0.26356556800010367,0.0,1,-1.7280000000000015,1.7280000000000015,0.07261337599993567,0.16625817599992843,0.0,1,2.4642098611928342,1,1
55,1682.3659778560002,0.03961907199982306,0.15852313599998524,-2.3616098958392087,2.3616098958392087,0.16519449599991276,nan,8.098569216205817,0,-1.6141280676987293,1.6141280676987293,0.06523827199998777,0.34631782399992517,0.9559593851759658,0,2.860526301060438,0,0
56,1689.478884864,0.0405452800000603,0.17434291199992913,-3.0224847123358796,3.0224847123358796,0.49659571200004393,nan,8.49483937204275,0,-1.9716862886478381,1.9716862886478381,0.07525836800004981,0.18680345600000692,2.5913635444634657,0,3.6087339410305646,0,0
57,1689.8295549440002,0.04016281600002003,0.1564871680000124,-3.257979593342384,3.257979593342384,0.15336550400002125,0.3337287679999008,7.8801083061795865,0,-1.2745635600365404,1.2745635600365404,0.07389747199999874,nan,5.033492487999933,0,3.498420114738712,0,0
58,1698.85040512,0.04068044800010284,0.17281254400018042,2.3030331673009545,2.3030331673009545,0.35976422400017327,nan,3.53200291263898,0,-1.68947217986846,1.68947217986846,0.06824576000008165,0.1977551360000689,2.052465666299323,0,2.856269948068241,0,0
59,1699.16714112,0.042366720000018177,0.16813414400007787,3.256181891809632,3.256181891809632,0.22383846400020957,nan,7.288129021778916,0,1.1285306463076488,1.1285306463076488,0.14230886400014242,nan,2.052465666299323,0,3.4462010870238715,0,0
60,1708.176142336,0.05386240000007092,0.18349670399993556,-2.0028759987887614,2.0028759987887614,0.49300633600000765,nan,6.14479802372553,0,-1.9204467036971646,1.9204467036971646,0.07299430400007623,0.20383052800002588,1.9563122339407109,0,2.774820319996483,0,0
61,1708.486867968,0.03956659200002832,0.1560220159999517,-1.828895082092238,1.828895082092238,0.1822807040000498,nan,4.751103046214926,0,1.7798546640262636,1.7798546640262636,0.47262924799997563,nan,4.91152496241056,0,2.552007023179446,0,0
62,1721.415676928,0.04519705600000634,0.1641384960000778,2.421223961116967,2.421223961116967,0.4119260160000522,nan,5.082078620732382,0,1.7490217215008315,1.7490217215008315,0.4039147519999915,nan,4.911341465544776,0,2.98687168324464,0,0
63,1794.033035264,0.05091660800007958,0.1548065280001083,-1.9478039201156818,1.9478039201156818,0.17831091199991533,0.2867389440000352,5.699130079356644,0,-1.5126491259275188,1.5126491259275188,0.06993766400000823,0.17449727999996867,1.508613832141851,0,2.466180749537086,0,0
64,1846.524889856,0.0416245760000038,0.15686400000004141,-2.085619927095566,2.085619927095566,0.16489625600002,0.2922306560001289,4.674060776048485,0,-1.7127551811770179,1.7127551811770179,0.4636992000000646,nan,0.9696682649232748,0,2.698766531389263,0,0
65,1846.9166958080002,0.04663705600000867,0.12996889599980932,-2.1647159567554457,2.1647159567554457,0.15584844799991515,0.3728145919999406,5.665848026432826,0,3.2069046601868685,3.2069046601868685,0.41371417599998495,nan,7.131986157929475,0,3.86913849234683,0,0
66,1876.001333248,0.04109414399999878,0.166389504000108,1.7591848805670187,1.7591848805670187,0.27668992000008075,nan,6.754023593245364,0,-1.452184097487745,1.452184097487745,0.06613043200013635,0.17651916800014078,1.2599727653853243,0,2.2811335114394096,0,0
67,1876.303858944,0.040421632000061436,0.15886694400001034,-2.03089002428675,2.03089002428675,0.15453568000020823,0.465805568000178,2.022690367570611,0,-1.2730440500448879,1.2730440500448879,0.06420275200002834,0.2746777600000314,1.6151252461412753,0,2.3969053890594276,0,0
68,1916.1304988160002,nan,nan,-1.5462000000000007,1.5462000000000007,0.13850086399997963,0.25766655999996146,0.0,1,-1.6308000000000007,1.6308000000000007,0.06722534399978031,0.16738457599990397,0.0,1,2.2472745893637485,1,1
69,1938.5548193280001,0.04065638399993077,0.15486131200009368,1.724077499176663,1.724077499176663,0.26636876799989295,0.41886847999990096,6.766038975987698,0,-1.7378222819620888,1.7378222819620888,0.37425766399996974,nan,1.546218742470625,0,2.447952104688974,0,0
70,1938.8561392640001,0.040743168000062724,0.14128102399990894,-2.42025033146121,2.42025033146121,0.47351142399998025,nan,7.28435114265638,0,-1.9082875115364484,1.9082875115364484,0.3837916160000532,0.48249983999994583,2.360070656567231,0,3.0820728241921973,0,0
71,1939.160788224,0.039138048000040726,0.12191334400017695,-2.384219216872669,2.384219216872669,0.1688624640000853,nan,4.853823398857035,0,2.31795227815908,2.31795227815908,0.46955110400017475,nan,5.769928633607627,0,3.325267513738976,0,0
72,1963.3135562240002,0.04251340799987702,0.15414425599988135,1.721570667137092,1.721570667137092,0.25409382399993774,nan,5.088050258995107,0,-1.6282492932408914,1.6282492932408914,0.07650150399990707,0.21327027199981785,1.671206610772007,0,2.3695994013516954,0,0
73,1963.6150755840001,0.03973324799994771,0.14051967999989756,-0.41349303168015794,0.41349303168015794,0.05196288000001914,nan,4.735827948617672,0,-0.11009497077496277,0.11009497077496277,0.3750492159999794,0.4933099519998905,2.0863190533658695,0,0.42789880794177027,0,0
74,1963.932601856,0.04298444800019752,0.12133657600020342,0.08622251739505771,0.08622251739505771,0.2786055680001027,0.4358942720000414,5.029283565621817,0,-0.09832246713145487,0.09832246713145487,0.4659374080001726,nan,2.755725804559024,0,0.1307732008048937,0,0
75,1974.9720524800002,0.03959961599980488,0.15300249599999916,0.9468434171368303,0.9468434171368303,0.3937377279999055,nan,4.321338390707629,0,0.16818417088195403,0.16818417088195403,0.013473023999949874,nan,0.8772248887807876,0,0.9616643759184386,0,0
76,1975.281504256,0.04137062400013747,0.13666841600002044,0.11184426847912565,0.11184426847912565,0.39389772799995626,0.49700454399999217,4.41325265168013,0,-0.04503656784466159,0.04503656784466159,0.47575142400000914,nan,1.0126508558403486,0,0.12057127698941214,0,0
77,2136.822429952,nan,nan,-1.8252000000000006,1.8252000000000006,0.13428633600005924,0.2647598079997806,0.0,1,-1.7333999999999996,1.7333999999999996,0.07393612799978655,0.17648486400003094,0.0,1,2.5171473139250313,1,1
78,2153.637611264,0.04021913599990512,0.18271180800002185,-1.6484089132056354,1.6484089132056354,0.4884254720000172,nan,5.780569992582922,0,-1.736394013421405,1.736394013421405,0.06574668800021755,0.17757670399987546,1.5581546301470084,0,2.3942255772966505,0,0
79,2153.95392256,0.039914240000143764,0.15611519999993106,-2.896193792872996,2.896193792872996,0.4910630399999718,nan,6.567244224052001,0,1.8130789748377474,1.8130789748377474,0.49043712000002415,nan,6.048205280670061,0,3.416898279854811,0,0
80,2154.288290048,0.04072089600003892,0.1548654080002052,-2.364151606157879,2.364151606157879,0.15669555200020113,0.29642393600033756,5.489548982540985,0,1.2810964133649705,1.2810964133649705,0.1877580800000942,0.3461742080003205,7.5134935885130005,0,2.688944186336985,0,0
81,2163.238477056,0.03965107199974227,0.17333350399985648,-1.5261020695185588,1.5261020695185588,0.46808755199981533,nan,4.945524732047495,0,-1.4694881644095545,1.4694881644095545,0.3886420479998378,nan,1.4860194801670197,0,2.1185804190373774,0,0
82,2163.5548111360004,0.04054835199985973,0.15581542399968384,-2.365399479389704,2.365399479389704,0.15175347199965472,0.304082687999653,4.189106030371249,0,-1.7151679467070622,1.7151679467070622,0.43202662399971814,nan,1.9148136771711464,0,2.9218000928380436,0,0
83,2163.9049323520003,0.040531711999847175,0.13973299200006295,-2.0219607432195925,2.0219607432195925,0.17328588800000944,0.2923381759997028,6.504971575771396,0,1.9498446465466248,1.9498446465466248,0.3225016319997849,nan,6.555893352974078,0,2.80895343371649,0,0
84,2392.598359296,nan,nan,-1.5876000000000001,1.5876000000000001,0.1404183039999225,0.2594224640001812,0.0,1,-1.9025999999999996,1.9025999999999996,0.08011955199981458,0.21032627200020215,0.0,1,2.477975084620505,1,1
85,2409.2811072,nan,nan,-1.8072,1.8072,0.13849113600008423,0.27851827200038315,0.0,1,-1.6659000000000006,1.6659000000000006,0.06814464000035514,0.1681528320000325,0.0,1,2.4578841815675534,1,1
86,2419.21473792,nan,nan,-1.978200000000001,1.978200000000001,0.14072575999989567,0.2715123200000562,0.0,1,-1.6649999999999991,1.6649999999999991,0.07113676800008761,0.17979904000003444,0.0,1,2.585633431095754,1,1
87,2431.356304384,nan,nan,-1.4832,1.4832,0.13312332800023796,0.2623541760003718,0.0,1,-1.7639999999999958,1.7639999999999958,0.08380902400040213,0.21281203200032905,0.0,1,2.3046861478301084,1,1
88,2445.5761630720003,0.04024652799989781,0.15668531199980862,2.422025777634917,2.422025777634917,0.26383513599967046,nan,3.410331255557903,0,-1.6776681964650813,1.6776681964650813,0.06386380799995095,0.39504716800001916,2.410253419677602,0,2.946316249990558,0,0
89,2445.959984128,0.04019046400026127,0.16569471999991947,-4.038074508784309,4.038074508784309,0.36137676799990004,0.43088256000010006,4.5359847778006746,0,5.243802173873249,5.243802173873249,0.2126809599999433,0.2805918720000591,6.656405389512134,0,6.618421789007667,0,0
90,2452.8332313600004,0.047089151999898604,0.1868884479999906,2.61330175347016,2.61330175347016,0.30336665599998014,0.409940479999932,11.40432447941339,0,-1.6479809153693505,1.6479809153693505,0.06677683199995954,0.4429864959997758,4.432333405518406,0,3.089528629437153,0,0
91,2459.5327541760003,0.03993139199974394,0.173913088000063,1.737815194219654,1.737815194219654,0.27937715200005186,nan,5.782715654983088,0,-1.4621098982956564,1.4621098982956564,0.3765969920000316,0.479558655999881,1.0655259739841405,0,2.2710717742851787,0,0
92,2459.844231424,0.04075135999983104,0.15268454399983966,-2.2842407572845573,2.2842407572845573,0.12512153600027887,nan,3.7078683423296788,0,-1.4353493951534837,1.4353493951534837,0.06511974400018516,0.16808140800003457,1.3591826329285652,0,2.697773845860212,0,0
93,2469.320318464,0.05210291200000938,0.18698598399987532,1.5560343641928682,1.5560343641928682,0.3838594560002093,nan,6.212682449222262,0,2.0056060701563396,2.0056060701563396,0.43431321600019146,nan,4.655262996809373,0,2.538444139861474,0,0
